patient_id,given_name,surname,street_number,address_1,phone_number,address_2,postcode_updated,state_updated,suburb_updated,dob_updated,age_final
314835,cameron,clarke,101.0,lamble place,04 72602634,streaky bay health centre,6510,wa,helensburgh,1915,105
501896,liam,simmonds,7.0,macnaughton street,08 85483813,None,2099,nsw,bossley park,1966,54
184896,felicity,hand,27.0,irvine street,07 12275457,None,4702,qld,ngunnawal,1925,95
577095,joshua,bellamly,41.0,namatjiracdrive,03 61524567,None,4574,qld,clayfield,1963,57
171295,cameron,rothe,2.0,jonsson court,02 00766281,None,4102,qld,tuart hill,1985,35
843974,meg,calan,561.0,federal highway,02 83778762,flr 5 john flynn medical centre,7170,tas,dalby,1956,64
987121,chelsea,nguyen,28.0,marcus clarke street,08 98294035,None,2037,nsw,proserpine,1908,112
373255,bethany,fenwick,13.0,bamir square,02 71454440,None,3021,vic,howards grass,1992,28
399648,jaiden,yost,1.0,bussell crescent,08 60581003,None,2612,act,crows nest,1962,58
757162,mitchell,hanks,8.0,majura avenue,08 21826891,None,2446,nsw,preston,1901,119
108155,nikita,leong,94.0,wheeler crescent,02 99153881,hmas cerberus,4740,qld,ngunnawal,1985,35
566872,matthew,ranson,50.0,birrigai square,03 20906668,tulloch,2530,nsw,caulfield north,1943,77
925816,madeline,secomb,0.0,rusden street,03 95997041,earle haven retirement village,4350,qld,ringwood,1938,82
474705,helena,berry,11.0,nangi place,02 35354017,None,2250,nsw,greenwood,1958,62
671542,luke,mckane,126.0,potts place,07 71894438,None,6167,wa,daisy hill,1958,62
908350,cameron,asher,68.0,namatjira drive,07 42576966,None,3227,vic,pimpama,1968,52
710269,jack,kerley,23.0,kerrigan street,04 44553873,mac donnells bldg (cnr grafton s street,5048,sa,cervantes,1945,75
654594,stephanie,matthews,253.0,clarendon street,02 08583685,None,4102,qld,north ryde,1976,44
247718,mitchell,mason,44.0,barkly crescent,08 25315382,berri cottage hmes,2528,nsw,scarborough,1985,35
408987,william,flaubert,5.0,sassafras place,02 85037294,keralland,5152,sa,north tamborine,1952,68
745263,alicia,dixon,28.0,boronia drive,07 31634224,None,4053,qld,urangan,1947,73
458745,None,hyland,19.0,lucy gullett circuit,04 89494065,None,4575,qld,ashford,1921,99
207512,michael,neville,9999.0,tiptree crescent,02 47389807,fairholme,3183,vic,vincentia,1938,82
247443,andrew,browne,16.0,cullen street,04 96113455,None,3173,vic,salisbury,1940,80
570587,georgia,bitmead,29.0,bentham street,07 52240804,None,3151,vic,rostrevor,1951,69
473616,bailey,reid,9.0,leahy close,02 44435577,None,2850,nsw,boondall,1908,112
757409,sophie,egan,64.0,jackie howe crescent,03 35925474,strathaird,6065,wa,coffs harbour,1905,115
786976,isabella,boyle,27.0,rene street,08 05676157,None,3074,vic,blacktown,1928,92
465871,george,crouch,1.0,jandamarra street,03 58874507,dunmunkle lodge,2447,nsw,whitfield,1905,115
475037,erin,herbert,51.0,bangalay crescent,04 98204104,cluster,4105,qld,greendale,1950,70
907364,adam,boxer,166.0,dolling crescent,07 78407801,cherry haven,3215,vic,chisholm,1989,31
217796,nasyah,large,9.0,pickworth street,08 52989215,elston,2070,nsw,port pirie,1926,94
391999,liam,meares,16.0,stewart crescent,07 40354949,tapitallee protea farm,2225,nsw,kingston,1939,81
292506,taylah,lihou,73.0,buvelot street,07 23763651,None,2486,nsw,duncraig,1956,64
798376,tristan,hirsinger,3.0,eggleston crescent,0,None,4700,qld,invermay,1998,22
369544,georgia,hope,176.0,constitution avenue,04 70023929,None,3025,vic,brunswi heads,1938,82
480002,benjamin,herbert,14.0,wambool street,08 90390117,None,3073,vic,st kilda,1961,59
798002,ruby,fangler,1.0,bandjalong crescent,03 08002324,francis street medical centre,2196,nsw,elizabeth grove,1988,32
639439,casey,None,17.0,rosebery street,08 36636317,minjarra,2285,nsw,figtree,1970,50
690978,hannah,simmomds,0.0,webster street,02 74860059,compass adjuster hills,2285,nsw,cundletown,1975,45
628787,mikhayla,howie,22.0,sollya place,03 22001761,None,5211,sa,sandy bay,1946,74
630583,mia,dent,38.0,rehfisch close,03 49722791,None,7011,tas,simpson,1917,103
488215,amy,miles,15.0,endeavour street,02 22104516,None,2145,nsw,kogarah,1972,48
421184,jayden,blacka,22.0,wilson crescent,04 92102630,None,5097,sa,moe,1930,90
898615,noah,tuza,0.0,mcclintock street,02 17788986,None,2117,nsw,bunbury,1991,29
522515,jaiden,ryan,23.0,roderick street,04 40865082,None,7330,tas,raglan,1986,34
768234,joshua,morrison,80.0,forbes street,03 80087901,None,4170,qld,wendouree,1907,113
478480,summer,mckerlie,9.0,best place,04 54231901,None,2145,nsw,bondi junction,1917,103
132711,alia,grainger,243.0,birdwood street,03 00800976,None,5241,sa,curra,1970,50
891971,libby,gilles,1.0,cowper street,02 32063305,None,2330,nsw,snug,1933,87
601157,liam,capell,5.0,gaunson crescent,02 56224300,ainslie house,3123,vic,clayton,1965,55
284423,flynn,duffew,592.0,davis street,08 75788078,None,3166,vic,ringwood east,1982,38
616349,hayley,walkley,26.0,jardine street,07 10544105,alchemy,6056,wa,yennora,1976,44
803714,kieran,newbound,285.0,biddell place,04 53643120,None,4127,qld,salisbury east,1926,94
757917,kiera,bettens,53.0,mainwaring rich circuit,03 69910657,booligal,2068,nsw,jerrabomberra,1944,76
924792,laura,bernardo,109.0,macrossan crescent,08 85245565,brastaggi,2199,nsw,langshaw,1910,110
837378,ethan,dudek,215.0,wheeler crescent,0,2nd hse lhs,2033,nsw,orange,1908,112
233272,liam,fauser,71.0,clara close,02 35513027,the denture centre,3204,vic,keysborough,1915,105
867836,finnbar,glascock,3.0,coyne street,07 97409873,None,4159,qld,beverly hills,1989,31
802335,hannah,green,97.0,gluyas street,02 50847990,None,6065,wa,woods point,1979,41
907789,sarah,barges,42.0,burrendong street,04 98533096,None,6230,wa,seaton,1996,24
743409,tristan,bowick,1.0,freney place,08 41411707,public school reserve,2847,nsw,hoppers crossing,1934,86
177505,jayden,robson,3.0,andado place,03 69111973,lazy acres,4305,qld,box hill south,1920,100
102869,emiily,neumann,58.0,temperley street,07 74027691,cranbrook,4871,qld,woodbine,1974,46
881474,cooper,stephenson,36.0,disney court,02 73266082,None,3158,vic,somerton park,1908,112
554351,sophie,campbell,143.0,macbain street,03 99034384,None,2218,nsw,kilmore,1925,95
412252,jettie,dixon,9.0,None,0,None,2795,nsw,cooranbong,1909,111
736584,None,petersen,19.0,thomson street,02 03687263,split solitary caravn park,5108,sa,botany,1917,103
718467,brielle,tippins,2542.0,janari place,02 04356284,None,6530,wa,benoj,1989,31
190272,barnaby,mccarthy,155.0,buchanan street,0,pangani,4133,qld,daisy hill,1969,51
138467,talyah,webb,6.0,dooring street,02 41603846,goolwa cottage,2325,nsw,castlecrag,1905,115
909760,joshua,snell,70.0,pirie street,03 27962568,yarra valley clinic,4118,qld,marsden,1910,110
977844,madeleine,campbell,9.0,dalyell street,07 82713845,None,3186,vic,berriedale,1949,71
580047,mitchell,janowicz,4.0,earle place,03 42501650,None,3170,vic,eastern heights,1976,44
759347,caitlin,snell,17.0,ijong street,03 50374659,None,6018,wa,summer hill,1964,56
158871,clari,quilliam,254.0,carumbi place,04 59888461,None,4869,qld,wyong,1987,33
228391,None,lipscombe,41.0,dugan street,0,None,2641,nsw,yamba,1978,42
539430,joshua,pascale,1.0,lawrence crescent,02 28147669,None,4035,qld,None,1938,82
710704,angus,dent,3.0,chauvel street,03 48688198,elbon,2192,nsw,cremorne,1984,36
956703,amelia,webb,6.0,oxley street,08 65367239,None,2350,nsw,thornbury,1990,30
930496,emiily,doman,26.0,leahy close,04 13193619,None,2085,nsw,fennell bay,1924,96
356687,ruby,ryan,8.0,scrivener street,02 81384909,None,4701,qld,o'sullivan beach,1955,65
825451,keely,staude,54.0,aspinall street,03 63983796,None,3909,vic,west wyalong,1955,65
207450,sean,plesa,1.0,hopetoun circuit,04 10502608,jinchilla,4036,qld,moorlands,1990,30
271890,carlib,george,5.0,millard zlace,08 02954691,None,2234,nsw,lennox head,1932,88
538741,samantha,shepherd,1.0,scarlett street,08 67465890,None,2260,nsw,scarborough,1936,84
381974,abbey,staude,25.0,kaleski place,07 88821720,riley house,3551,vic,surfers paradise,1994,26
500109,jasmine,lodiong,22.0,easterbrook place,07 57793738,curtin house,7052,tas,tambo,1929,91
216381,lauren,watkin,3.0,yantaraktsreet,04 79087678,None,3159,vic,alice springs,1907,113
573125,zack,turtur,17.0,denny steet,04 85358899,glen wilga,2195,nsw,nedlands,1939,81
671621,jacob,brandstetter,75.0,sargood street,0,None,2903,act,ardmona,1976,44
234508,None,oolgaard-snijder,7.0,templestowe avenue,08 40259494,None,2526,nsw,westlake,1942,78
829650,fraser,howie,18.0,burdett crescent,02 79974105,None,4059,qld,None,1988,32
962645,nathan,None,189.0,dowling street,04 80737278,None,2251,nsw,andergrove,1962,58
499111,samuel,fauser,5.0,kidman close,08 19575780,None,2280,nsw,austins ferry,1975,45
250810,jarrod,estcourt,3.0,baddeley crescent,03 40814175,ngukurr community,2148,nsw,waverley,1988,32
392890,benjamin,heyer,3.0,noakes court,02 36847593,None,3579,vic,conder,1950,70
673665,None,lowe,44.0,marrakai street,03 28491716,None,3568,vic,newlyn,2011,9
940477,alexandra,berry,13.0,biddell place,03 54893724,brackengrae,4873,qld,margaret river,1999,21
460032,oscar,van der hoek,547.0,hinckley place,02 16209192,None,2880,nsw,st lucia,1944,76
469599,georgia,leung,6.0,charterisville avenue,08 56978956,None,2137,nsw,christie downs,1967,53
760960,olivia,soule,22.0,mackey place,08 04314118,None,4310,qld,salisbury east,1938,82
850020,sian,maynard,10.0,boniwell street,08 23981776,kirkdale,4551,qld,carrawobitty,1906,114
979611,antonio,white,71.0,harbison crescent,03 60012770,None,4133,qld,batlow,1938,82
271836,emma,oyevaar,8.0,chillagoe street,03 41113389,None,3844,vic,anglesea,1960,60
829903,annabella,lume,410.0,yuranigh court,08 78761472,greenbank,3121,vic,campsie,1925,95
145714,kayla,hope,30.0,captain cook crescent,0,None,3056,vic,albury,1925,95
727234,lara,roles,30.0,bancks crescent,03 43908113,None,2064,nsw,botany,1911,109
996048,christian,atsaves,0.0,hartigan garden,04 48334109,bindaree,4502,qld,peakhurst,1987,33
730271,jessica,browne,1.0,archdall street,02 79191395,None,5333,sa,round corner,1975,45
566960,madelyn,rawlings,227.0,dundas court,03 50985283,wilderness,4114,qld,mount isa,1911,109
811851,emiily,holgate,9.0,davitt close,0,bunga,2144,nsw,brighton,1933,87
224123,alexander,dixon,46.0,yiman street,03 93417331,None,4504,qld,surrey hills,1994,26
405628,amalia,cannell,16.0,woodfull loop,08 05726068,black hills,4882,qld,oxford falls,1931,89
182989,michael,pegg,99.0,moonbi crescent,07 77886768,unt 2,2153,nsw,toowoomba,1988,32
398356,nicholas,matthews,9.0,smart place,08 34071048,None,6101,wa,maryborough,1995,25
929957,roberta,siviour,21.0,clem hill street,03 23931335,None,3039,vic,balwyn north,1905,115
278274,caitlin,carbone,81.0,shandon place,07 36820148,None,3199,vic,coolabunia,1982,38
787995,matthew,henshaw,105.0,kiewa street,02 56927159,rosetta village,3084,vic,kirwan,1974,46
425352,samantha,scarce,30.0,holroyd street,0,None,3280,vic,avondale heights,1980,40
920260,montana,miles,1.0,mackney place,04 26944325,hamden place,4220,qld,pimlico,1962,58
511927,jayden,fergus,9.0,hopetoun circuit,02 69174210,None,4807,qld,gunn,1999,21
889852,hayden,horsley,33.0,wattle street,03 55854204,tophers,4805,qld,port kembla,1934,86
983184,talissa,au,9.0,gooda creek road,07 64197742,None,3501,vic,ballina,1965,55
231373,zack,lowe,26.0,vowles road,02 93912914,summerset park stud,5162,sa,bongaree,1950,70
538452,devan,roex,77.0,whitford place,02 33205295,belongil beach house,2176,nsw,geelong west,1992,28
215294,natalee,mewett,120.0,colonial state bank bldg,07 02690707,macquarie inn,3153,vic,frankston,1981,39
559451,victoria,clarke,70.0,warragamba avenue,04 30756412,None,3000,vic,ringwood,1921,99
748307,taylah,miles,7.0,burrinjuckdcrescent,03 64653013,rockwood,5125,sa,adamstown heights,1997,23
165726,cooper,garcia,10.0,renmark street,02 39638312,None,5158,sa,ashford,1991,29
241564,amaya,jolly,104.0,baynton street,07 20879791,None,2428,nsw,st ives,1964,56
477812,benjamin,ryan,0.0,brewster place,03 04451541,None,6010,wa,devonport,1975,45
368246,georgia,rees,25.0,grampians street,07 93562631,brindabella specialist centre,3212,vic,newcomb,1946,74
805696,benjamin,etheridge,263.0,erldunda circuit,0,sunning,7253,tas,broadbeach waters,1962,58
218015,stveen,haaell,16.0,hargravewstreet,08 35040193,None,810,nt,sippy downs,1974,46
840674,connor,block,62.0,hodel place,04 65875770,brambletye vinyard,3551,vic,rosebud,1987,33
354079,zarran,meacle,23.0,alura place,03 84493607,weeronga hostel,2073,nsw,elwood,1911,109
650929,chloe,white,226.0,arnot place,04 34864241,st francis vlge,3133,vic,campbelltown,1943,77
789944,None,dolliver,5.0,fawkner street,07 91663216,None,1000,nsw,judds creek,1990,30
788105,jack,morrison,95.0,wakool circuit,03 44875165,aprt 18 the village,3058,vic,albury,1938,82
613758,alessandra,gerritsen,52.0,upton street,02 60963683,claymore springs,3976,vic,None,1950,70
465890,benjamin,papageorgiou,36.0,giffen close,02 51985264,None,3912,vic,kyabram,1943,77
545101,flynn,waller,55.0,ranken place,03 38134986,nioka,3802,vic,carine,1900,120
136631,None,humphreys,12.0,william hudson crescent,04 06541811,None,2906,act,hastings,1922,98
866577,lachlan-john,sherriff,4.0,shepherdson place,07 92567072,None,6225,wa,salisbury,1959,61
172991,william,papanotis,28.0,medley street,0,moonby downs,4211,qld,parmelia,1931,89
104014,nicholas,morrison,179.0,moroak street,07 82404792,kings vale,2148,nsw,mooloolaba,1993,27
373237,harriet,kinnane,141.0,hicks street,03 10882854,None,5159,sa,ranelagh,1966,54
118070,ryan,rabe,196.0,None,02 61698021,None,7011,tas,belrose,1932,88
922209,natalie,coppock,33.0,rowe place,07 38598676,brentwood vlge,4556,qld,laverton,1996,24
156958,caitlin,riddell,14.0,carinassgreet,08 62513595,None,5059,sa,st albans,2011,9
182074,rosie,held,16.0,casey crescent,07 86444162,None,2420,nsw,banks,1965,55
635017,emma,hartland,64.0,companion crescent,03 83630682,byron arcade,2478,nsw,duncraig,1959,61
855073,ned,priest,17.0,yambina crescent,08 28781846,None,2213,nsw,yarragon,1948,72
276089,max,gao,356.0,cumbrae place,03 95029271,None,3182,vic,hermit park,1923,97
297392,jayden,lodge,1.0,hytten place,0,kippilaw,1000,nsw,bicton,1950,70
258823,None,carmody,50.0,kelleway avenue,02 15329528,locn 10045,3020,vic,judds creek,1961,59
730152,gabrielle,riddell,19.0,musgrave street,03 46678265,None,2000,nsw,mill park,1970,50
493002,lauren,painter,37.0,verbrugghen street,04 30295921,kilburnie,6163,wa,ascot vale,1937,83
833429,joel,matthews,22.0,jenkins street,08 81716978,smithfield house,5155,sa,None,1978,42
598863,kaitlyn,wastell,20.0,None,0,sec 960,2340,nsw,pipers flat,1998,22
467654,annabelle,paterson,3.0,stow place,02 66745439,site lakes caravan park,2852,nsw,appin south,1931,89
679036,emma,agius,28.0,fairley crescent,07 71240400,None,4285,qld,campsie,1988,32
630089,emma,constance,154.0,dryandra street,08 70703718,goldview,3163,vic,rosebud,1989,31
250262,chloe,belperio,106.0,sherbrooke street,08 53176537,None,3690,vic,wangaratta,1969,51
542905,ella,chorley,31.0,wyola place,07 60735413,None,2122,nsw,rowville,1972,48
335362,nathan,brain,35.0,milari street,02 36677860,buffel rise,3204,vic,malvern east,1938,82
544209,william,verco,401.0,None,04 16242830,None,2305,nsw,dapto,1969,51
653880,emma,green,13.0,eldridge street,08 48740695,None,4141,qld,clayfield,1956,64
897079,aiden,mesecke,6.0,cameron strzeet,07 34339249,None,2500,nsw,clayyon,1938,82
764076,lucas,trapnell,23.0,eggleston crescent,07 33442384,None,872,nt,kellyville,1950,70
319963,jacob,thorpe,98.0,andrea place,04 55286510,retirement village,3943,vic,moorooka,1948,72
580761,alannah,green,10.0,glover street,0,digger orchard,7010,tas,ryde,1922,98
348710,kane,coffey,19.0,jackie howe crescent,02 34864304,None,2765,nsw,olinda,1965,55
320984,james,slavica,13.0,companion crescent,08 27729924,None,4173,qld,flemington,1928,92
997059,abby,bartel,58.0,temperley street,02 84331650,None,2113,nsw,preston,1981,39
956748,mikayla,ryan,7.0,traeger street,07 32912961,sec 1,2428,nsw,wanneroo,1962,58
882355,joshua,rivers,28.0,wrenfordsley place,08 09129271,hillside farm,2430,nsw,patterson lakes,1945,75
364512,cameron,None,11.0,allcott place,08 75358900,None,3825,vic,kirra,1918,102
701863,kyle,thredgold,16.0,currong street,07 78403868,None,6169,wa,seaton,1940,80
368799,emiily,monteleone,14.0,currong street,02 80993066,murrindindi stn,2034,nsw,mount colah,1946,74
337549,jemma,myles,229.0,lewis luxton avenue,04 85098985,mountain view village,5013,sa,beverly hills,1961,59
694319,harrison,beal,2.0,kitchener street,02 62689627,None,3049,vic,ballarat,1942,78
584299,ethan,girdler,20.0,cantor crescent,04 43439217,None,3419,vic,westfield,1999,21
712210,jacob,reid,0.0,hedley street,03 54919641,None,7270,tas,bushland beach,1922,98
548982,yana,quan,75.0,magrath crescent,04 65216437,waratana,4507,qld,taree,1998,22
224046,jessica,boyle,42.0,dickson shopping centre,08 71284971,None,2156,nsw,para hills west,1972,48
506619,jessica,behnke,18.0,harricks crescent,08 04276337,piastre,4557,qld,pascoe vale south,1943,77
132097,iain,reid,4.0,hartung crescent,04 14585931,None,4218,qld,casino,1970,50
766326,liam,gulin,18.0,torrens street,0,marylands,2031,nsw,rocklea,1991,29
749150,benjamin,weidenhoffer,436.0,kadina crescent,03 02607538,None,7310,tas,joyner,1954,66
330229,ebony,coleman,30.0,dixson circuit,02 29701650,None,3216,vic,camperdown,1957,63
218834,tommy,leon,0.0,collings street,03 60607143,None,5131,sa,bonnells bay,1957,63
193848,mia,pichugin,2.0,wolstenholme street,07 54880230,None,2480,nsw,botany,1951,69
152921,millane,southgate,15.0,caddy place,07 42954706,None,2198,nsw,lindfield,1931,89
805086,jasmine,mccarthy,26.0,chataway crescent,04 32624727,None,2224,nsw,penrith,1987,33
750429,dylan,None,35.0,vasey crescent,02 60649007,villa 32,3820,vic,wamberal,1927,93
805660,benjamin,dixon,5.0,canberra avenue,02 54114134,None,3184,vic,toowoomba,1966,54
384821,chloe,archdall,18.0,haddon street,04 12010416,None,3723,vic,lalor,1949,71
155609,nemesia,leppard,20.0,burkitt street,07 61011799,narondell,4220,qld,kaleen,1986,34
327897,jessica,None,21.0,tatchell street,02 84065665,None,4159,qld,bayswater,1966,54
131024,andie,dixon,41.0,maclaurin crescent,07 90194245,None,5163,sa,yarrambat,1931,89
170313,hannah,madigan,33.0,university avenue,0,None,5290,sa,enoggera,1923,97
489957,jacob,white,612.0,flegg crescent,02 69248492,lindsey rise,6064,wa,toowoomba,1949,71
284078,campbell,glouftsis,128.0,collier street,02 03113092,telebang station,2099,nsw,tanilba bay,1960,60
457429,tayla,di cesare,1.0,mawalan street,03 33403335,mariner views,7050,tas,ingleburn,1956,64
561243,sian,saar,102.0,None,04 98845199,None,2447,nsw,junee,1964,56
